"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean.Temp","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-04","2023","01","04","","1.8","","-6.6","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-05","2023","01","05","","3.6","","-1.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","","","10","","39",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-06","2023","01","06","","5.3","","0.7","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","","10","","47",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-07","2023","01","07","","5.5","","2.3","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","11","","33",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-08","2023","01","08","","4.1","","1.2","","2.7","","15.3","","0.0","","0.0","T","0.0","","0.0","T","","","10","","36",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-09","2023","01","09","","3.7","","-0.9","","1.4","","16.6","","0.0","","0.4","","0.0","","0.4","","","","7","","45",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-10","2023","01","10","","4.3","","-0.4","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","9","","31",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-11","2023","01","11","","1.9","","-0.9","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-12","2023","01","12","","7.5","","0.0","","3.8","","14.2","","0.0","","0.0","T","0.0","","0.0","T","","","11","","36",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-13","2023","01","13","","9.7","","3.7","","6.7","","11.3","","0.0","","0.0","T","0.0","","0.0","T","","","10","","39",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-14","2023","01","14","","6.4","","2.6","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","","","11","","36",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-15","2023","01","15","","5.4","","2.2","","3.8","","14.2","","0.0","","0.5","","0.0","","0.5","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-16","2023","01","16","","3.9","","-0.5","","1.7","","16.3","","0.0","","0.0","T","0.0","","0.0","T","","","10","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-17","2023","01","17","","3.8","","0.2","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","10","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-18","2023","01","18","","7.1","","2.4","","4.8","","13.2","","0.0","","0.0","T","0.0","","0.0","T","","","11","","46",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-19","2023","01","19","","3.6","","-1.7","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","28","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-20","2023","01","20","","2.3","","-4.2","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-21","2023","01","21","","1.8","","-3.7","","-1.0","","19.0","","0.0","","0.0","","0.3","","0.3","","0","T","11","","35",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-22","2023","01","22","","2.1","","-6.3","","-2.1","","20.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-23","2023","01","23","","1.3","","-4.5","","-1.6","","19.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-24","2023","01","24","","1.6","","-4.2","","-1.3","","19.3","","0.0","","0.3","","0.0","T","0.3","","0","T","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-25","2023","01","25","","7.5","","-1.3","","3.1","","14.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","27","","37",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-26","2023","01","26","","6.4","","0.4","","3.4","","14.6","","0.0","","1.1","","0.0","T","1.1","","","","28","","36",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-27","2023","01","27","","9.6","","1.9","","5.8","","12.2","","0.0","","2.4","","0.0","","2.4","","","","29","","62",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-28","2023","01","28","","4.7","","-6.8","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","","","29","","57",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-29","2023","01","29","","-6.1","","-11.6","","-8.9","","26.9","","0.0","","0.0","","0.0","","0.0","","","","29","","58",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-30","2023","01","30","","-6.4","","-13.0","","-9.7","","27.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-01-31","2023","01","31","","-4.2","","-7.6","","-5.9","","23.9","","0.0","","0.0","","0.8","","0.3","","0","T","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-01","2023","02","01","","-1.2","","-4.6","","-2.9","","20.9","","0.0","","0.0","","3.4","","2.4","","2","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-02","2023","02","02","","0.9","","-2.3","","-0.7","","18.7","","0.0","","0.0","","0.4","","0.2","","4","","11","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-03","2023","02","03","","2.6","","-1.2","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","4","","7","","41",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-04","2023","02","04","","5.1","","0.6","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","3","","10","","49",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-05","2023","02","05","","6.4","","-0.6","","2.9","","15.1","","0.0","","0.3","","0.0","","0.3","","0","T","10","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-06","2023","02","06","","9.6","","-2.2","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","","","15","","50",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-07","2023","02","07","","11.2","","1.9","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","14","","49",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-08","2023","02","08","","7.3","","-4.0","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","","","9","","31",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-09","2023","02","09","","5.5","","0.5","","3.0","","15.0","","0.0","","0.0","","0.0","T","0.0","T","","","10","","50",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-10","2023","02","10","","12.2","","0.8","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","","","22","","47",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-11","2023","02","11","","4.1","","-4.0","","0.1","","17.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-12","2023","02","12","","5.5","","-1.0","","2.3","","15.7","","0.0","","0.0","","0.0","T","0.0","T","","","10","","62",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-13","2023","02","13","","6.3","","-2.8","","1.8","","16.2","","0.0","","0.0","","0.0","T","0.0","T","","","27","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-14","2023","02","14","","5.8","","-3.8","","1.0","","17.0","","0.0","","0.0","","0.0","T","0.0","T","","","28","","50",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-15","2023","02","15","","3.5","","-7.6","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-16","2023","02","16","","3.5","","-0.6","","1.5","","16.5","","0.0","","0.0","","0.0","T","0.0","T","","","9","","45",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-17","2023","02","17","","4.2","","-5.2","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-18","2023","02","18","","10.4","","-3.6","","3.4","","14.6","","0.0","","0.0","","0.0","T","0.0","T","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-19","2023","02","19","","3.6","","-1.1","","1.3","","16.7","","0.0","","10.7","","14.4","","25.1","","0","T","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-20","2023","02","20","","4.1","","-0.4","","1.9","","16.1","","0.0","","2.2","","0.0","","2.2","","5","","14","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-21","2023","02","21","","3.1","","-7.6","","-2.3","","20.3","","0.0","","4.0","","1.0","","4.6","","2","","28","","70",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-22","2023","02","22","","-7.6","","-13.1","","-10.4","","28.4","","0.0","","0.0","","0.0","T","0.0","T","2","","28","","57",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-23","2023","02","23","","-9.4","","-14.8","","-12.1","","30.1","","0.0","","0.0","","0.0","T","0.0","T","2","","29","","52",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-24","2023","02","24","","-7.8","","-16.6","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","2","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-25","2023","02","25","","-3.2","","-10.7","","-7.0","","25.0","","0.0","","0.0","","1.7","","1.0","","2","","9","","48",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-26","2023","02","26","","-1.2","","-9.3","","-5.3","","23.3","","0.0","","0.0","","11.0","","3.5","","3","","10","","39",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-27","2023","02","27","","-1.3","","-9.3","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","14","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-02-28","2023","02","28","","1.6","","-2.7","","-0.6","","18.6","","0.0","","0.0","","0.0","T","0.0","T","10","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-01","2023","03","01","","2.4","","-4.8","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","7","","11","","35",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-02","2023","03","02","","7.5","","0.0","","3.8","","14.2","","0.0","","0.0","","0.0","T","0.0","T","5","","34","","57",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-03","2023","03","03","","6.7","","-2.6","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","1","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-04","2023","03","04","","3.2","","-3.7","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","1","","11","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-05","2023","03","05","","4.4","","-1.5","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","0","T","27","","39",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-06","2023","03","06","","3.6","","-3.3","","0.2","","17.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","27","","46",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-07","2023","03","07","","7.7","","-5.5","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","0","T","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-08","2023","03","08","","8.3","","-1.6","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-09","2023","03","09","","7.6","","-3.9","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","","","14","","31",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-10","2023","03","10","","6.8","","0.0","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-11","2023","03","11","","8.2","","-2.6","","2.8","","15.2","","0.0","","0.0","T","0.0","","0.0","T","","","10","","39",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-12","2023","03","12","","9.2","","-2.0","","3.6","","14.4","","0.0","","0.0","T","0.0","","0.0","T","","","15","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-13","2023","03","13","","12.6","","1.9","","7.3","","10.7","","0.0","","0.0","T","0.0","","0.0","T","","","28","","43",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-14","2023","03","14","","8.4","","-1.8","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","","11","","41",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-15","2023","03","15","","11.0","","-2.8","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-16","2023","03","16","","10.0","","-4.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-17","2023","03","17","","13.1","","-2.0","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","10","","35",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-18","2023","03","18","","14.4","","0.4","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","11","","38",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-19","2023","03","19","","14.8","","-2.8","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-20","2023","03","20","","13.3","","1.4","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-21","2023","03","21","","15.1","","-2.9","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-22","2023","03","22","","15.8","","-4.2","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-23","2023","03","23","","13.5","","-2.3","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","10","","47",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-24","2023","03","24","","10.1","","-0.6","","4.8","","13.2","","0.0","","0.0","","0.0","T","0.0","T","","","28","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-25","2023","03","25","","11.0","","-3.1","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","","","36","","35",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-26","2023","03","26","","12.5","","0.0","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-27","2023","03","27","","12.1","","-1.6","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","36","","43",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-28","2023","03","28","","13.0","","-3.4","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-29","2023","03","29","","13.2","","-3.9","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-30","2023","03","30","","16.1","","-3.7","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-03-31","2023","03","31","","9.3","","0.4","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","","","15","","52",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-01","2023","04","01","","10.9","","0.5","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","","","28","","54",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-02","2023","04","02","","9.9","","-4.3","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","","","3","","46",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-03","2023","04","03","","10.6","","-3.8","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","32","","42",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-04","2023","04","04","","12.4","","-4.8","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","33","","34",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-05","2023","04","05","","13.7","","-4.1","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","","14","","45",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-06","2023","04","06","","13.5","","0.5","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","9","","52",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-07","2023","04","07","","17.7","","8.9","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","10","","52",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-08","2023","04","08","","16.7","","7.0","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","18","","59",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-09","2023","04","09","","19.0","","8.9","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","","","9","","65",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-10","2023","04","10","","11.8","","3.0","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","9","","49",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-11","2023","04","11","","12.9","","1.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","22","","54",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-12","2023","04","12","","11.8","","-1.4","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","28","","43",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-13","2023","04","13","","12.8","","-3.7","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","30","","40",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-14","2023","04","14","","14.5","","-1.4","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-15","2023","04","15","","14.0","","4.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","11","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-16","2023","04","16","","15.4","","6.3","","10.9","","7.1","","0.0","","1.0","","0.0","","1.0","","","","19","","49",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-17","2023","04","17","","14.7","","0.7","","7.7","","10.3","","0.0","","0.0","T","0.0","","0.0","T","","","19","","57",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-18","2023","04","18","","12.8","","3.5","","8.2","","9.8","","0.0","","0.9","","0.0","","0.9","","","","19","","45",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-19","2023","04","19","","14.9","","-2.1","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","14","","45",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-20","2023","04","20","","13.5","","-2.7","","5.4","","12.6","","0.0","","0.0","T","0.0","","0.0","T","","","16","","54",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-21","2023","04","21","","13.6","","4.0","","8.8","","9.2","","0.0","","0.0","T","0.0","","0.0","T","","","1","","35",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-22","2023","04","22","","17.3","","2.1","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","10","","50",""
"-120.45","50.70","KAMLOOPS A","1163781","2023-04-23","2023","04","23","","13.1","","7.6","","10.4","","7.6","","0.0","","0.9","","0.0","","0.9","","","","11","","53",""
